item_code,uom,source_file,prior_status,gemini_decision,agree,finish_exact,model_exact,rights_status,reason,human_action
BRU-END-GLO-509061,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
LOC-YALE-Y124B-70-1,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact page did not expose stable direct image URL in this pass.,"Perform targeted research for exact OEM model, suffix and image."
MIR-GLO-S-GLC2004A/B,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
MIR-GLO-S-GLC2004A/G,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIP-HYD-WOD-MET-1L,CAN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Source row specifies 1L package; official page/image does not preserve exact 1L package state.,"Perform targeted research for exact OEM model, suffix and image."
NIP-TIM-1L-T,CAN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIP-TIM-FIN-5L-TY,TIN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
RIC-COO-MID-MRM18010BDG,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,candidate,candidate,yes,yes,yes,needs_permission,Exact official candidate verified for MRM18010BDG with live authoritative source.,Obtain official manufacturer rights clearance.
TAP-SIN-SRTKT72SS,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-603-360,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIP-TIM-5L-D 4/6/19,CAN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIP-TIM-FIN-1L-T/RED,CAN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SWI-T/SOC-TAI-3G5M,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-585-898,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"FIT-BUT-ELB-MALE-25MMX1/2""",PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PAI-SPR-SAM-030,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SWI-T/SOC-TAI-2G3M,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAR-SHT-GT2-08X10,SHT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAR-SHT-GT2-09X12,SHT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-HAM-CHI-NIE-551-22-050,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BID-SOR-SRT61-BL,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-585-889,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-603-703,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-603-706,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
COC-SIN-SRTWT5812,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DRI-SDS-GT02-16160,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-BUL-D/L-HOM-25W-6500K,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"NIE-SOC-IMP-3/4""-24MM",PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIETZ-MOU-FLA-WHE-57152080,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SHO-CAB-CSS8803-BL,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"SHO-HEA-JHHD#8""-CHR",PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAP-SOR-SRTKT68SS-FRG,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-HAM-CHI-NIE-551-22-030,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
COC-BIB-SRTWT2214,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
CUT-HSF-GLO-HS702,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DRI-SDS-GT02-55160,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-D/L-LSM-36W-6500K,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
