source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
4623,TOO-WRE-DOU-0809,PCS,Double Flexible Socket Wrench 08 X 09MM,Hand Tools,Genius Tools,8 x 9mm Double Flexible Socket Wrench (SKU: 500809),open,1,1,1,https://geniustools.net/products/8-x-9mm-double-flexible-socket-wrench/,https://geniustools.net/wp-content/uploads/img_products/500607.jpg,800,941,119614,5236e00530e0e5b2c3a603ab8cf8c14196ccd8f9abc4d707a11ea11a11897050,B,yes,no,"Metric double flexible socket wrench, mirror finish, size 8 x 9 mm",needs_permission,candidate,fail,,"action=search; q:""socket wrench"" ""8x9"" flexible double site:.com.my (429); q:DDG html: ""flexible socket wrench"" 8x9; p:https://geniustools.net/products/8-x-9mm-double-flexible-socket-wrench/; Official global OEM page; item no. 500809 = 8x9mm single piece matching TOO-WRE-DOU-0809. Image is OEM photo used for this product page (shared across size series).; verifier_disagreement:Pixel evidence: etched GENIUS 512428 with heads marked 3/4 and 7/8 imperial - SAE sibling, not 8x9mm metric.",
5628,TOO-DRV-KT250+,PCS,10 King Top (+) Screw Driver,Fasteners & Fixings,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""king top"" screwdriver site:.com.my (429); q:DDG ""kingtop"" screwdriver; q:Bing/Yahoo ""king top"" screwdriver malaysia; ; 'King Top' as a screwdriver brand is not traceable online - searches return only Cuckoo water purifier, KINGTOP precision sets (Amazon) and King Toyo/King Tony (different brands). Not inventing a match.; tier1_no_result",
7128,SWI-PLK-2G1W-5021,PCS,Plk 5021 10A 2G 1W Switch SIRIM,Electrical,PLK (PLK Electrical Accessories Manufacturer Sdn Bhd),Product Name: PLK 5021 - Description: 2 Gang 1 Way Switch Rating : 10A/250V A.C,verified_pass,1,1,1,https://plk.com.my/view.php?id=54,https://plk.com.my/admin/uploads/PLK-5021.jpg,1400,1050,29431,9862f75f0389a48e9f18e4bf1ed996449e3cc90457e1cf47a1bdcecf323c29ad,A,yes,yes,"White flush switch, 10AX 250V, made in Malaysia, SIRIM/JKR approved per brand literature",needs_permission,candidate,pass,,"action=search; q:""5021"" switch 10A 2G 1W SIRIM site:.com.my (429); q:site:plk.com.my 5021; p:https://plk.com.my/view.php?id=54; Official manufacturer's product page on plk.com.my; model string quoted directly from page body; factory photo PLK-5021.jpg served from same page.",request_image_rights_from_PLK_(PLK_Electrical_Accessories_Manufact
4410,CAR-WAS-SNOW-500ML,PCS,Aa Care Care Snow Wash (premium) 500ML,Automotive,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:ewarehouse search snow wash (0 results); q:theleedenstore search snow wash (0 results); q:Yahoo ""aa car care"" malaysia; p:https://www.ewarehouse.my/index.php?route=product/search&search=snow%20wash; 'AA Car Care' appears to be an import house label with no OEM site and no authorised MY distributor page; only marketplace listings found.; tier1_no_result",
4640,SAF-COA-GRE,PCS,Heavy Duty Safety Coat - Green,Safety & Workwear,unbranded (Sonic Hardware house listing),"Heavy Duty Safety Coat - COLOUR AVAILABLE : GREEN , ORANGE PACKING : 1 CTN = 100",open,1,1,1,https://sonichardware.com.my/product/product/108-heavy-duty-safety-coat,https://sonichardware.com.my/images/com_hikashop/upload/thumbnails/600x500f/heavy_duty.png,1400,1680,1661838,a5f2229b599309bb16e35ff261d39ce6189a02694aa9fb0aed347a9a6c2441d4,B,,,Green PVC heavy duty rain coat; Green selectable variant on page,needs_permission,candidate,void,,"action=search; q:Yahoo ""safety coat"" green heavy duty malaysia; p:https://sonichardware.com.my/product/product/108-heavy-duty-safety-coat; Malaysian distributor product page with explicit Green colour variant matching SKU; NOTE listing photo shared with Orange sibling (pos 4722) - collision risk flagged.; verifier_disagreement:Asset misplaced by wsrv path bug; reverify after relocation.",
6423,RAI-BOO-BLA-RUB-036#,PAIR,8834 Black Rubber Shoes W/studs 36,Curtains & Blinds,Delta Creation Sdn Bhd,"8834 - SKU: 8834, Category: PVC Shoes, Color: Black",verified_pass,1,1,1,https://coveitchi.com.my/product/8834-black/,https://coveitchi.com.my/wp-content/uploads/2024/11/8834_Left-2.jpg,2042,2200,469389,18f3f742276823041ad30f9987f14028c5a3a3411f10c721d85e593e575ccd73,B,yes,yes,"Black PVC rubber shoe, studded outsole style, Malaysian-made",needs_permission,candidate,pass,,"action=search; q:Yahoo ""8834"" rubber shoes studs; p:https://coveitchi.com.my/product/8834-black; Official page of Delta Creation Sdn Bhd, specialised Malaysian rubber/EVA footwear maker; model 8834 black matches SKU. Page does not state stud detail or EU size 36, hence B.",request_image_rights_from_Delta_Creation_Sdn_Bhd
7162,DOR-PAD-KTSS200,SET,8 King Top S/steel Surface Bolt,Fasteners & Fixings,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:Yahoo ""king top"" ""surface bolt"" (0 results); q:Yahoo ""surface bolt"" stainless 8 inch malaysia; ; No 'King Top' door-hardware brand traceable anywhere; 8in stainless surface bolts found only under US brands on foreign sites.; tier1_no_result",
5806,NAI-FEL-SUP-25MM,KG,E. G Felt Nail 25MM 1 KGS,Fasteners & Fixings,unbranded/generic (galvanised felt nail),Galvanised Felt Nail - Size (MM): 25.0MM,open,1,1,1,https://sonichardware.com.my/hikashop-menu-for-module-194/product/1455-galvanised-felt-nail,https://sonichardware.com.my/images/com_hikashop/upload/thumbnails/600x500f/06_1767815077.jpg,1400,1680,35194,b4629a3a14891699fabf0e6aa372a7d172aa64712653c5451f9eb3e79e41344a,B,,,"Electro-galvanised felt nail, 25 mm, box pack",needs_permission,candidate,void,,"action=search; q:sonichardware category crawl Fasteners > Felt Nail; p:https://sonichardware.com.my/hikashop-menu-for-module-194/product/1455-galvanised-felt-nail; 'E. G' reads Electro-Galvanised; distributor page lists exact 25.0MM size variant; generic commodity, distributor product photo used across nail sizes (same file as pos 5489 reference).; verifier_disagreement:Asset misplaced by wsrv path bug; reverify after relocation.",
6523,CAR-WIN-WIP-350ML,PCS,Aa Car Care Windshield Cleaner 350ML,Automotive,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:Yahoo ""windshield cleaner"" 350ml malaysia; ; Same 'AA Car Care' house-label situation as pos 4410: only marketplace listings exist.; tier1_no_result",
6395,CUT-OIL-GLA,PCS,055 Oil Glass Cutter,Building Materials,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:Yahoo ""glass cutter"" ""055"" oil; q:Yahoo ""oil glass cutter"" site:.com.my; ; Classic '055' oil-fed mini glass cutter has no official OEM site and no authorised MY distributor page - only marketplace listings (banned). Nearest legitimate alternatives are different models.; tier1_no_result",
5480,"GAR-SIC-7.1/2""*",PCS,Korea Sickle,Outdoor & Garden,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:Yahoo sickle korea site:.com.my; q:Yahoo sickle ""7.5"" site:.com.my; ; 'Korea sickle 7-1/2in' appears online only on marketplace listings; no Korean OEM site or authorised MY distributor page exists to quote a model from.; tier1_no_result",
2484,IND-WIR-PVC-MEGA-15X15,MTR,1 X 24M (15MM) Mega Net Square Mesh (green),Building Materials,Mega Net (Agromate Holdings),"Mega Net (Insect Screen): Color: Green/ Silver / Pink, Roll Size: 1m x 24m / 1.2",verified_pass,1,1,1,https://www.agromate.com.my/products/mega-net,https://www.agromate.com.my/data/images/item/img_233434_img_341434_mega_net.jpg,800,600,167913,da20deabac32d5ead0a1d5f0d3ea055528f5b3af2334d1d5f0edb092173812ab,C,yes,yes,"Green HDPE/PVC polymer square netting, 1 m x 24 m roll",needs_permission,candidate,pass,,"action=search; q:Yahoo ""mega net"" square mesh green 15mm; p:https://www.agromate.com.my/products/mega-net; Official Mega Net brand page confirms brand, green colour and exact 1m x 24m roll format; however spec table documents the 2.0mm insect-screen variant while SKU is the 15mm square mesh cut of the range - image may depict a sibling mesh-size variant, flagged accordingly.",request_image_rights_from_Mega_Net_(Agromate_Holdings)
2485,IND-WIR-PVC-MEGA-6X6,MTR,1 X 24M (6MM) Mega Net Square Mesh (green),Building Materials,,,open,1,1,1,,,,,,,C,,,PVC square mesh 6mm green 1x24M roll,unknown,,,,"action=search; q:""Mega Net"" square mesh 6mm site:.com.my; q:""mega net"" PVC mesh ""24"" site:.com.my -shopee -lazada; p:https://www.agromate.com.my/products/mega-net; Only exact-variant listings are Shopee/Lazada (excluded). Official-brand candidate Agromate Mega Net is an insect-screen HDPE family-hero page with no 6mm/green square-mesh variant image.; tier1_no_result",
2486,IND-WIR-PVC-MEGA-BLA-15X15,MTR,1 X 24M (15MM) Mega Net Square Mesh (silver),Building Materials,,,open,1,1,1,,,,,,,C,,,PVC square mesh 15mm silver 1x24M roll,unknown,,,,"action=search; q:same search set as pos 2485; ; Silver 15mm variant only on marketplaces; Agromate page is different product family (insect screen), no matching variant image.; tier1_no_result",
7282,CLI-ELE-CAB-25MM30'S,BOX,Cable Clip 25MM 30'S (bd),Electrical,OK-IN,25MM CABLE CLIP,open,1,1,1,https://www.focuselectrical.com.my/product/25mm-cable-clip,https://www.focuselectrical.com.my/api/product-image/CABLE%20CLIP/d117718c-2eb8-4fe3-8af0-a65d1a898b80.webp,1400,1400,55412,67bc396a1b128e956c57152ab78289197ddf25753eead2820aa95fbfc907de5f,B,,,"white PVC round cable clip, boxed; SKU CCLIP-25",unknown,candidate,void,,"action=search; q:""cable clip"" ""25mm"" ""30's"" site:.com.my; q:""cable clip"" 25mm site:.com.my; p:https://www.focuselectrical.com.my/product/25mm-cable-clip; Focus Electrical spec table confirms Size 25MM, Brand OK-IN; page does not state 30'S-per-box count.; verifier_disagreement:Asset misplaced by wsrv path bug; reverify after relocation.",
5816,TOO-HOK-TIE-250MM,PCS,10 Tie Hook With Bearing,Power Tools,CN,"CN Reinforcing Tie-Up Hook Wire Twister 10"" (250MM)",verified_pass,1,1,1,https://www.ewarehouse.my/CN-Reinforcing-Tie-Up-Hook-Wire-Twister-10-250MM,https://www.ewarehouse.my/image/cache/catalog/products/3502/Tie_Up_Hook_1-600x600.jpg,600,600,42794,268adb7e463151237122f6370965c746b1718552a768158ffa59a3cfb1757fab,C,yes,yes,"chrome-plated manual rebar tie hook, 10in/250mm, model CN-TH250",unknown,candidate,pass,,"action=search; q:""tie hook"" bearing site:.com.my; q:""tie wire hook"" OR ""rebar tie hook"" Malaysia; p:https://www.ewarehouse.my/CN-Reinforcing-Tie-Up-Hook-Wire-Twister-10-250MM; Exact-spec alternative FIESTO TH-9113 (TIE UP HOOKS WITH BEARING) is Shopee-only or bot-blocked; eWarehouse CN-TH250 matches size/type; bearing feature not stated on page.",request_image_rights_from_CN
5826,GUM-SEL-SUPA-3ML,PCS,Selleys Supa Glue Twin Pack 3ML,Chemicals & Adhesives,Selleys,SELLEYS Supa Glue 3ml twin pack,verified_pass,1,1,1,https://www.intraco.com.my/selleys-supa-glue-3ml-twin-pack,https://www.intraco.com.my/image/cache/catalog/ADHESIVE/selleys-supa-glue-3ml-twin-pack-808-561x752.JPG,561,752,64933,b63a6a55bda8a2d32f75f7bf41fa2f29cef0092c56f6b0c0e73756aa3132228a,A,yes,yes,two clear 3ml tubes twin pack,unknown,candidate,pass,,"action=search; q:Selleys ""Supa Glue"" twin pack Malaysia; p:https://www.intraco.com.my/selleys-supa-glue-3ml-twin-pack; Official selleks.com.my unreachable so authorised MY hardware retailer Intraco used; title and product photo show the 3ml TWIN PACK variant (2 tubes), 561x752 JPG.",request_image_rights_from_Selleys
6005,WEL-NOZ-SET,PCS,Nozzle Cleaner Set,Chemicals & Adhesives,,NOZZLE CLEANER - METAL CASE,verified_pass,1,1,1,https://totalwell.com.my/product/nozzle-cleaner-metal-case,https://totalwell.com.my/wp-content/uploads/2024/07/nozzle-cleaner-metal-case.jpg,750,750,51046,c342daca15f72c437586c1235234989f8a2cdda057fd0a198adc3d40c7d27075,B,yes,yes,"gas welding/brazing/cutting torch tip cleaner set in metal case, unbranded",unknown,candidate,pass,,"action=search; q:""nozzle cleaner"" welding site:.com.my -shopee -lazada; p:https://totalwell.com.my/product/nozzle-cleaner-metal-case; Generic torch-tip/nozzle cleaner set matching Nozzle Cleaner Set name.",request_image_rights_from_source
4390,PUM-TOI-003S,PCS,Small Toilet Vacuum Pump,Bathroom,RAYACO,RAYACO Toilet Vacuum Pump (Art No:3610012N) 012N,verified_pass,1,1,1,https://www.intraco.com.my/rayaco-toilet-vacuum-pump-art-no-3610012n-012n,https://www.intraco.com.my/image/cache/catalog/2%20rayaco/rayaco-toilet-vacuum-pump-art-no-3610012n-012n-5600-561x752.jpg,561,752,21154,d4ce26b88ce606f995e29b50797c2a42db35055014c341bc898bdf6306ac2476,B,yes,yes,small-size rubber/plastic toilet vacuum pump (SMALL = W10cm),unknown,candidate,pass,,"action=search; q:RAYACO ""toilet vacuum pump"" small; p:https://www.intraco.com.my/rayaco-toilet-vacuum-pump-art-no-3610012n-012n; Rayaco sizing confirmed by multiple sources: 012N = SMALL SIZE; Intraco product code HHSC0053; page itself does not print the word small, hence B.",request_image_rights_from_RAYACO
6133,TOO-DRV-KT200-,PCS,8 King Top (-) Screw Driver,Fasteners & Fixings,King Toyo,,open,1,1,1,https://www.hand-tools.com.my/king-toyo-go-thru-screw,,,,,,C,,,"go-thru strike-cap flat (-) screwdriver 8in x 200mm, Taiwan-made",unknown,,,,"action=search; q:""King Top"" screwdriver site:.com.my; q:""king toyo"" ""go-thru"" screwdriver site:.com.my -shopee -lazada; p:https://www.hand-tools.com.my/index.php?route=product/search&search=go-thru; Exact product found: hand-tools.com.my lists King Toyo Go-Thru Screw Driver 8in x 200MM (-) Code KTGS SKU KTGS-038200HS but all direct fetches abort (connection closed/404) so image not extractable. Tier-2 lead: item code TOO-DRV-KT200- aligns with King Toyo KTGS-038200.; tier1_blocked",
6915,TOO-CLA-SPR-PM34226,PCS,Pumpkin 2 (120MM) Spring Clamp,Hand Tools,PUMPKIN,,open,1,1,1,https://jualhard.sitegiant.co/product/pumpkin-spring,,,,,,C,,,"orange engineering-plastic spring clamp, 2in jaw",unknown,,,,action=search; q:PM34226 spring clamp; q:thaiwatsadu 34226 spring clamp pumpkin; p:https://jualhard.sitegiant.co/product/pumpkin-spring; Model PM34226 = Pumpkin Tools 2-inch spring plastic clamp. MY webstore lists SKU PM34226/27/28 but SiteGiant SPA serves no static images; Thaiwatsadu bot-blocked. Image not obtainable within limits.; tier1_blocked,
6829,SAF-COA-NET-YEL,PCS,Netting Vest Coat (mesh Fabric) Lemon Yellow,"Rope, Chain & Netting",NIETZ,NIETZ Thin Vest Coat (Net / Mesh Fabric),open,1,1,1,https://nietz.com.my/product/nietz-thin-vest-coat-net,https://nietz.com.my/wp-content/uploads/2025/12/749_NZPEBT7001-until-NZPEBT700BB.png,500,500,117108,ec60977f841865c7bfe60babe55ef542a70c2bdb40f77eb6f8718325d8f423f5,A,no,no,lightweight net/mesh fabric vest coat; colours Lemon Yellow & Orange Red (NZPEBT700 series),needs_permission,candidate,fail,,"action=search; q:""netting vest"" site:.com.my; q:safety vest ""lemon"" mesh site:.com.my -shopee -lazada; p:https://nietz.com.my/product/nietz-thin-vest-coat-net; Official NIETZ Malaysia brand page; og:description explicitly states Colour: Lemon Yellow & Orange Red; main listing PNG shows lemon-yellow and orange-red variants of this exact coat side by side.; verifier_disagreement:Family hero showing TWO vests orange-red and yellow - multi-colour range image not lemon-only variant.",
6172,"NAI-LOS-HEA-1.1/2""-500G",PCK,1 1/2 Lost HD Nails 500G,Fasteners & Fixings,,,open,1,1,1,,,,,,,C,,,"bright lost-head nails, 1 1/2in, 500g pack",unknown,,,,"action=search; q:""lost head nails"" site:.com.my -shopee -lazada; q:""lost head"" nails 500g Malaysia; ; Closest non-marketplace hit element14 Duratool is 403-bot-blocked and 40mm not 38mm spec; remaining sellers are marketplaces only. No compliant page+image.; tier1_no_result",
7400,FIT-UPVC-SLE-82MM,PCS,U-pvc Sleeve 82MM 3,Plumbing,Bina Plastic,"Bina Plastic UPVC Fittings Pipe Sleeve 3"" 82MM",verified_pass,1,1,1,https://www.ewarehouse.my/upvc-pipe-fittings/Bina-Plastic-UPVC-Fittings-Pipe-Sleeve-3-82MM,https://www.ewarehouse.my/image/cache/catalog/products/314/UPVC_Fittings_Pipe_Sleeve_3_82_1-600x600.jpg,600,600,46013,15d52d599842902edfabcfeb7d86fc9465375f6d09377c0972a198dd8d307c2c,A,yes,yes,grey/white uPVC equal socket (sleeve) 3in / 82mm solvent-weld fitting,needs_permission,candidate,pass,,"action=search; q:""u-pvc"" OR upvc ""sleeve"" ""82mm"" site:.com.my -shopee -lazada; p:https://www.ewarehouse.my/upvc-pipe-fittings/Bina-Plastic-UPVC-Fittings-Pipe-Sleeve-3-82MM; Exact match: 3 inch = 82MM pipe sleeve from Malaysian OEM Bina Plastic sold by ATKC eWarehouse; 600x600 JPG product photo.",request_image_rights_from_Bina_Plastic
4684,GRA-SSS-150MM-06084(6),PCS,6 Czs S/steel Floor Grating,Bathroom,Mitaco,Mitaco Stainless Steel Floor Grating Size 6 x 6 (150mm),verified_pass,1,1,1,https://www.banlihardware.com.my/product-page/mitaco-stainless-steel-floor-grating,https://static.wixstatic.com/media/bb9674_5dd34dff2bac4f1fb9ae590f37ea809a~mv2.png,1080,1080,307177,a58bb1aeb04d66f7a6dd605fd738fe3889789b1f2e17a4af292bf8399f2e2cf3,B,yes,yes,Polished 201 stainless steel floor grating 150mm square,unknown,candidate,pass,,"action=search; q:""floor grating"" stainless steel 150mm Malaysia hardware drain; p:https://www.banlihardware.com.my/product-page/mitaco-stainless-steel-floor-grating; Banli Hardware (Ipoh); page states Size 6x6in 150x150mm 201 SS polished; sold 12pcs/box vs Ekoway 6pcs pack - same grating product.",request_image_rights_from_Mitaco
6239,TOO-RUL-STE-300,PCS,Steel Angle Square 12,Power Tools,TOTAL,Model no. TMT61126 Angle Square Length 300mm (12) Material Stainless steel,verified_pass,1,1,1,https://totalmalaysia.my/tmt61126-angle-square/,https://totalmalaysia.my/wp-content/uploads/2021/11/TMT61126.jpg,1280,1199,80052,d842bfe426ef50bd0ce4a66740b4ff4b145a0f25e4e846a10473ae48a7530d7d,B,yes,yes,"Stainless steel angle square, imperial scale, 300mm/12in",needs_permission,candidate,pass,,"action=search; q:""steel angle square"" 300mm 12 inch Malaysia hardware; p:https://totalmalaysia.my/tmt61126-angle-square/; Official TOTAL Tools Malaysia page; specs match Steel Angle Square 12in/300mm exactly.",request_image_rights_from_TOTAL
4242,TOO-WRE-KEY-ATHM-4,PCS,Arrow T Flat Hex Key (metric) With Plastic Handle - 4MM,Doors & Hardware,Arrow,T Flat Hex Key (Metric) with Plastic Handle (ARROW > T-Flat Hex Key),open,1,1,1,https://www.chentat.com/index.php?ws=showproducts&products_id=4702709&cat=ARROW&subcat=T-Flat-Hex-Key&lang=en,https://cdn1.npcdn.net/image/16982554022bac66db8b455f4cdd1f9988ee8f119e.png?md5id=b4c148b36ad0c21e46d1fc1f51d51585&new_width=760&new_height=2500&w=1690123166,423,501,105503,ded8aef1f4e8e7b23da0aac26c1abbb346664d9527e9072baa90205e02209b8d,B,yes,no,"Black-finish flat T-handle hex key, metric sizes 4/5/6/8/10mm, plastic handle",unknown,candidate,fail,,"action=search; q:""Arrow"" ""T handle"" hex key flat metric plastic handle Malaysia hardware; p:https://www.chentat.com/index.php?ws=showproducts&products_id=4702709&cat=ARROW&subcat=T-Flat-Hex-Key&lang=en; Chen Tat Machinery (Port Klang) lists ARROW T Flat Hex Key Metric with Plastic Handle; individual 4MM size not broken out on page but same product line.; verifier_disagreement:Zoom shows 10mm embossed on handle - sibling size, not listed 4MM.",
